Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross income,Rating,Month,Hour,Hour_12
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,18:33,Credit card,178.4,8.92,6.6,2,18,6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.01,525.23,2019-03-28,16:06,Ewallet,500.22,25.01,4.5,3,16,4
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.79,37.61,2019-01-19,12:47,Credit card,35.82,1.79,8.1,1,12,12
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.81,142.95,2019-02-17,13:34,Credit card,136.14,6.81,7.2,2,13,1
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.24,110.12,2019-01-18,15:04,Credit card,104.88,5.24,6.1,1,15,3
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.95,187.87,2019-02-02,20:42,Cash,178.92,8.95,7.1,2,20,8
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.78,856.45,2019-01-18,15:28,Cash,815.67,40.78,5.1,1,15,3
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.62,138.98,2019-03-18,13:45,Credit card,132.36,6.62,7.9,3,13,1
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.87,270.26,2019-01-11,20:10,Cash,257.39,12.87,7.4,1,20,8
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.67,98.03,2019-02-04,18:53,Ewallet,93.36,4.67,7.4,2,18,6
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,14:24,Cash,228.0,11.4,6.6,2,14,2
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.34,175.05,2019-01-08,11:42,Credit card,166.71,8.34,5.9,1,11,11
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,17:49,Credit card,697.4,34.87,8.9,3,17,5
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.45,408.49,2019-03-16,15:33,Ewallet,389.04,19.45,6.8,3,15,3
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.26,383.52,2019-03-09,10:54,Cash,365.26,18.26,9.3,3,10,10
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.46,93.74,2019-03-01,16:23,Credit card,89.28,4.46,4.4,3,16,4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,19:33,Ewallet,168.0,8.4,4.8,2,19,7
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.98,20.68,2019-02-08,11:39,Ewallet,19.7,0.98,9.5,2,11,11
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.56,557.72,2019-01-24,10:38,Ewallet,531.16,26.56,8.9,1,10,10
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.69,56.41,2019-03-01,20:03,Ewallet,53.72,2.69,6.4,3,20,8
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.98,860.48,2019-03-10,12:39,Credit card,819.5,40.98,6.0,3,12,12
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,15:59,Credit card,568.4,28.42,8.1,3,15,3
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,14:26,Ewallet,587.6,29.38,9.0,1,14,2
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.62,769.1,2019-01-12,18:22,Ewallet,732.48,36.62,6.0,1,18,6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.28,887.92,2019-03-20,11:32,Cash,845.64,42.28,9.8,3,11,11
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.46,408.73,2019-03-23,12:41,Cash,389.27,19.46,8.5,3,12,12
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.24,89.07,2019-01-14,15:20,Ewallet,84.83,4.24,8.8,1,15,3
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.16,150.42,2019-02-12,14:33,Ewallet,143.26,7.16,8.8,2,14,2
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.77,79.15,2019-02-20,15:29,Ewallet,75.38,3.77,9.5,2,15,3
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.67,266.03,2019-01-02,16:19,Credit card,253.36,12.67,5.6,1,16,4
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.92,40.34,2019-02-02,16:33,Cash,38.42,1.92,8.6,2,16,4
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.62,684.92,2019-01-08,19:07,Credit card,652.3,32.62,5.2,1,19,7
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.63,55.28,2019-01-30,14:43,Credit card,52.65,2.63,5.8,1,14,2
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.53,116.14,2019-03-26,19:28,Credit card,110.61,5.53,8.0,3,19,7
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.43,597.04,2019-01-15,20:44,Cash,568.61,28.43,9.0,1,20,8
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.46,93.74,2019-03-14,11:16,Ewallet,89.28,4.46,4.1,3,11,11
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31,Credit card,136.4,6.82,8.6,2,10,10
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:30,Ewallet,174.2,8.71,7.0,2,12,12
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,15:05,Ewallet,366.4,18.32,8.4,1,15,3
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.73,267.34,2019-01-25,18:30,Ewallet,254.61,12.73,7.4,1,18,6
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.92,817.24,2019-03-09,13:18,Credit card,778.32,38.92,6.2,3,13,1
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.3,300.22,2019-02-17,15:28,Ewallet,285.92,14.3,4.9,2,15,3
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.96,608.08,2019-01-11,11:52,Cash,579.12,28.96,4.5,1,11,11
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.43,197.92,2019-02-27,18:24,Ewallet,188.5,9.43,5.6,2,18,6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.08,232.64,2019-03-25,15:19,Ewallet,221.56,11.08,8.0,3,15,3
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38,Credit card,772.0,38.6,5.6,2,10,10
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.06,757.36,2019-01-31,15:12,Credit card,721.3,36.06,4.2,1,15,3
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.55,536.59,2019-01-20,17:48,Ewallet,511.04,25.55,9.9,1,17,5
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.67,56.12,2019-03-26,11:07,Ewallet,53.45,2.67,7.6,3,11,11
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,15:48,Credit card,222.0,11.1,6.6,1,15,3
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.18,801.86,2019-03-05,19:40,Ewallet,763.68,38.18,4.7,3,19,7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.41,239.59,2019-01-05,20:30,Credit card,228.18,11.41,9.8,1,20,8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.11,86.25,2019-02-13,13:59,Cash,82.14,4.11,6.3,2,13,1
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.13,401.69,2019-03-16,18:51,Cash,382.56,19.13,7.9,3,18,6
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.43,72.01,2019-01-15,17:24,Cash,68.58,3.43,7.7,1,17,5
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.11,401.27,2019-02-26,11:58,Ewallet,382.16,19.11,4.5,2,11,11
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.05,631.14,2019-02-27,19:01,Credit card,601.09,30.05,8.0,2,19,7
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.8,499.73,2019-02-17,16:50,Ewallet,475.93,23.8,5.7,2,16,4
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.62,55.04,2019-02-06,10:22,Credit card,52.42,2.62,6.3,2,10,10
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.56,137.86,2019-01-17,16:46,Cash,131.3,6.56,6.0,1,16,4
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.22,151.51,2019-01-22,18:08,Credit card,144.3,7.22,8.0,1,18,6
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.86,480.03,2019-03-05,18:02,Credit card,457.17,22.86,4.2,3,18,6
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.67,98.05,2019-01-03,13:07,Cash,93.38,4.67,9.6,1,13,1
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.31,132.56,2019-03-20,17:52,Cash,126.25,6.31,6.1,3,17,5
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.54,830.37,2019-01-31,20:32,Ewallet,790.83,39.54,5.6,1,20,8
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:24,Cash,174.4,8.72,8.3,2,19,7
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.95,397.99,2019-02-11,16:06,Ewallet,379.04,18.95,7.8,2,16,4
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.53,32.15,2019-02-05,14:14,Credit card,30.62,1.53,4.1,2,14,2
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.6,369.68,2019-03-03,17:36,Cash,352.08,17.6,8.8,3,17,5
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,13:08,Ewallet,50.8,2.54,4.1,2,13,1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.1,548.16,2019-02-04,16:09,Credit card,522.06,26.1,9.0,2,16,4
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.76,603.88,2019-02-19,11:33,Ewallet,575.12,28.76,5.5,2,11,11
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.75,57.7,2019-01-23,10:18,Credit card,54.95,2.75,9.3,1,10,10
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.07,190.48,2019-01-14,10:55,Credit card,181.41,9.07,5.6,1,10,10
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.62,432.99,2019-01-17,15:15,Ewallet,412.37,20.62,9.7,1,15,3
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.32,48.73,2019-03-03,20:06,Credit card,46.41,2.32,4.0,3,20,8
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,20:21,Credit card,274.2,13.71,9.2,2,20,8
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.68,1022.38,2019-01-15,13:48,Credit card,973.7,48.68,4.9,1,13,1
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52,Credit card,648.2,32.41,9.3,2,12,12
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.66,97.88,2019-02-26,12:28,Credit card,93.22,4.66,6.6,2,12,12
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.72,57.08,2019-03-15,16:26,Ewallet,54.36,2.72,4.3,3,16,4
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.04,63.91,2019-01-24,13:24,Cash,60.87,3.04,5.5,1,13,1
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.24,257.14,2019-02-22,15:15,Cash,244.9,12.24,8.1,2,15,3
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.64,97.42,2019-03-15,10:50,Credit card,92.78,4.64,9.8,3,10,10
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.67,455.12,2019-02-11,18:38,Ewallet,433.45,21.67,9.4,2,18,6
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.9,144.96,2019-01-12,16:45,Ewallet,138.06,6.9,7.9,1,16,4
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30,Ewallet,241.6,12.08,5.1,3,19,7
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.59,495.32,2019-03-23,13:23,Ewallet,471.73,23.59,6.9,3,13,1
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.03,462.67,2019-03-04,11:27,Cash,440.64,22.03,8.0,3,11,11
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.02,714.33,2019-02-23,11:12,Cash,680.31,34.02,8.0,2,11,11
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.49,325.37,2019-03-17,16:36,Cash,309.88,15.49,4.2,3,16,4
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.32,195.68,2019-01-16,18:41,Credit card,186.36,9.32,8.5,1,18,6
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.05,210.97,2019-01-08,17:12,Cash,200.92,10.05,9.0,1,17,5
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.89,18.64,2019-01-14,10:38,Cash,17.75,0.89,8.6,1,10,10
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33,Ewallet,621.8,31.09,6.0,1,10,10
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38,Ewallet,86.0,4.3,6.2,3,14,2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,18:06,Credit card,402.6,20.13,5.0,2,18,6
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.24,341.09,2019-02-08,12:52,Credit card,324.85,16.24,6.5,2,12,12
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.76,99.91,2019-03-22,14:00,Cash,95.15,4.76,6.0,3,14,2
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.45,408.41,2019-01-24,10:57,Cash,388.96,19.45,5.0,1,10,10
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.28,446.96,2019-03-14,16:45,Ewallet,425.68,21.28,5.0,3,16,4
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.9,333.98,2019-01-23,11:15,Cash,318.08,15.9,9.2,1,11,11
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.55,284.59,2019-01-19,20:29,Ewallet,271.04,13.55,9.6,1,20,8
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.23,403.87,2019-01-27,20:03,Credit card,384.64,19.23,8.4,1,20,8
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,14:35,Credit card,235.8,11.79,6.0,2,14,2
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.58,222.14,2019-03-25,16:32,Ewallet,211.56,10.58,6.7,3,16,4
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.77,100.13,2019-02-24,10:10,Credit card,95.36,4.77,4.1,2,10,10
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.51,10.68,2019-02-07,14:15,Cash,10.17,0.51,5.9,2,14,2
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.31,216.44,2019-03-04,10:05,Cash,206.13,10.31,8.7,3,10,10
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.03,441.59,2019-02-14,11:36,Credit card,420.56,21.03,4.5,2,11,11
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.4,92.44,2019-01-29,18:15,Credit card,88.04,4.4,6.6,1,18,6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.45,681.44,2019-01-28,13:53,Credit card,648.99,32.45,7.7,1,13,1
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.19,130.03,2019-03-26,18:37,Credit card,123.84,6.19,8.5,3,18,6
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.48,681.98,2019-03-24,18:27,Cash,649.5,32.48,5.2,3,18,6
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:42,Credit card,742.2,37.11,4.3,1,14,2
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.22,88.7,2019-01-24,17:43,Cash,84.48,4.22,7.6,1,17,5
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.51,262.79,2019-02-25,18:37,Cash,250.28,12.51,9.5,2,18,6
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:34,Cash,94.8,4.74,4.1,1,16,4
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.57,95.86,2019-02-14,14:42,Ewallet,91.3,4.57,9.2,2,14,2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.26,299.37,2019-03-12,11:01,Ewallet,285.11,14.26,5.4,3,11,11
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.62,55.0,2019-03-26,19:44,Cash,52.38,2.62,5.8,3,19,7
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.64,202.34,2019-01-09,13:34,Ewallet,192.7,9.64,5.6,1,13,1
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.39,281.17,2019-01-02,20:08,Credit card,267.78,13.39,5.1,1,20,8
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.94,586.64,2019-01-15,15:01,Cash,558.7,27.94,5.8,1,15,3
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.77,184.09,2019-01-01,11:40,Ewallet,175.32,8.77,5.0,1,11,11
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.79,163.61,2019-02-15,15:21,Cash,155.82,7.79,7.9,2,15,3
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.02,63.32,2019-02-28,17:38,Cash,60.3,3.02,6.0,2,17,5
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.95,82.89,2019-03-02,16:16,Credit card,78.94,3.95,5.0,3,16,4
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.49,31.23,2019-02-13,18:15,Credit card,29.74,1.49,8.9,2,18,6
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.07,22.39,2019-01-26,12:43,Cash,21.32,1.07,5.9,1,12,12
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.07,295.41,2019-01-30,11:32,Credit card,281.34,14.07,5.9,1,11,11
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.66,76.92,2019-01-27,18:08,Ewallet,73.26,3.66,9.7,1,18,6
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.12,23.5,2019-01-30,17:08,Credit card,22.38,1.12,8.6,1,17,5
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.8,688.72,2019-01-08,19:38,Cash,655.92,32.8,4.0,1,19,7
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:11,Cash,594.6,29.73,4.2,1,13,1
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.7,77.81,2019-01-25,11:05,Cash,74.1,3.7,9.2,1,11,11
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.85,206.81,2019-02-19,10:12,Ewallet,196.96,9.85,9.2,2,10,10
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.62,390.95,2019-01-14,15:42,Ewallet,372.33,18.62,5.0,1,15,3
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.4,554.29,2019-02-25,11:58,Ewallet,527.9,26.4,10.0,2,11,11
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.99,503.74,2019-01-23,14:21,Ewallet,479.75,23.99,8.8,1,14,2
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.43,345.02,2019-02-16,10:52,Cash,328.59,16.43,4.2,2,10,10
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.45,177.41,2019-01-01,19:31,Cash,168.96,8.45,6.3,1,19,7
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.66,118.9,2019-03-07,18:35,Cash,113.24,5.66,8.2,3,18,6
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.28,362.82,2019-02-15,13:51,Cash,345.54,17.28,5.1,2,13,1
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.43,450.1,2019-01-23,12:35,Cash,428.67,21.43,5.0,1,12,12
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.31,90.58,2019-02-20,13:24,Ewallet,86.27,4.31,7.0,2,13,1
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.28,26.8,2019-01-08,18:06,Ewallet,25.52,1.28,7.8,1,18,6
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.08,106.6,2019-03-17,11:55,Credit card,101.52,5.08,4.3,3,11,11
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.87,375.36,2019-01-12,11:42,Cash,357.49,17.87,7.0,1,11,11
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.94,250.71,2019-01-08,14:30,Cash,238.77,11.94,6.6,1,14,2
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.07,106.5,2019-01-26,15:11,Ewallet,101.43,5.07,7.3,1,15,3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.21,760.45,2019-03-15,14:48,Credit card,724.24,36.21,6.5,3,14,2
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.28,131.92,2019-01-17,12:36,Ewallet,125.64,6.28,4.9,1,12,12
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.65,76.58,2019-01-08,19:09,Credit card,72.93,3.65,4.3,1,19,7
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.92,271.28,2019-01-06,13:35,Ewallet,258.36,12.92,9.3,1,13,1
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.69,182.43,2019-02-16,10:33,Credit card,173.74,8.69,7.1,2,10,10
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.82,59.32,2019-03-13,15:45,Ewallet,56.5,2.82,9.6,3,15,3
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.72,225.02,2019-01-28,11:51,Cash,214.3,10.72,6.2,1,11,11
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.72,561.08,2019-01-18,17:26,Cash,534.36,26.72,9.9,1,17,5
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.66,97.82,2019-03-19,11:52,Credit card,93.16,4.66,5.9,3,11,11
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.1,548.18,2019-03-15,14:04,Ewallet,522.08,26.1,6.3,3,14,2
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.62,54.97,2019-02-12,17:49,Cash,52.35,2.62,4.0,2,17,5
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.99,41.74,2019-02-25,20:19,Cash,39.75,1.99,6.1,2,20,8
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.01,756.17,2019-03-21,16:08,Credit card,720.16,36.01,4.5,3,16,4
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17,Ewallet,96.8,4.84,8.6,1,10,10
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.6,348.7,2019-01-08,14:25,Ewallet,332.1,16.6,6.0,1,14,2
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.07,85.51,2019-03-30,12:51,Credit card,81.44,4.07,9.5,3,12,12
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,16.0,335.9,2019-02-20,15:18,Credit card,319.9,16.0,9.9,2,15,3
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.33,216.85,2019-03-30,12:45,Ewallet,206.52,10.33,7.5,3,12,12
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.33,175.01,2019-03-19,13:37,Cash,166.68,8.33,7.6,3,13,1
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.95,335.01,2019-01-13,10:03,Cash,319.06,15.95,5.0,1,10,10
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.39,92.3,2019-02-05,19:42,Ewallet,87.9,4.39,6.7,2,19,7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.74,771.44,2019-03-23,13:14,Ewallet,734.7,36.74,9.5,3,13,1
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.88,102.4,2019-03-13,12:47,Ewallet,97.52,4.88,6.8,3,12,12
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,19:53,Ewallet,769.2,38.46,5.6,3,19,7
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.92,439.22,2019-02-21,10:26,Cash,418.3,20.92,7.2,2,10,10
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.16,486.44,2019-02-07,15:06,Cash,463.28,23.16,8.1,2,15,3
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.12,485.57,2019-03-02,16:35,Credit card,462.45,23.12,8.6,3,16,4
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.1,149.0,2019-03-06,20:57,Cash,141.9,7.1,9.4,3,20,8
